Plot name,Proeltis virscens,Cs sp.2,Ctena sp.4,Eaea sp.,Meslon sp.1,Ptiae sp.1,Mellma sp.4,Mphthalma sp.6,Alenae sp.12,Seriilus ada,Cotra zeaicum,Nrius sp.4,Scretus nr. anis,Dtes sp.1
NewSite177,5.103836636961,0.072482374387,0.676005107631,1.126897225252,0.418141811761,2.844513756806,4.672029208471,0.915865078207,4.744044111423,0.234327031654,0.319545331976,5.862429650860,1.109240138084,0.986320172782
NewSite178,8.849227937199,0.087987301255,0.000000000000,1.527439301118,0.000000000000,2.928185143799,5.313624383050,0.689125177553,5.438421147469,0.423911402976,0.000000000000,8.317012964501,0.790765386084,0.000000000000
NewSite179,0.461236037660,0.000000000000,0.506629132525,0.000000000000,0.070959390409,1.420089863407,0.762973348883,0.177398476023,0.035479695205,0.035479695205,2.076046533616,0.496715732865,2.408766777794,3.665383292562
NewSite180,0.461236037660,0.000000000000,0.506629132525,0.000000000000,0.070959390409,1.420089863407,0.762973348883,0.177398476023,0.035479695205,0.035479695205,2.076046533616,0.496715732865,2.408766777794,3.665383292562
NewSite181,0.461236037660,0.000000000000,0.506629132525,0.000000000000,0.070959390409,1.420089863407,0.762973348883,0.177398476023,0.035479695205,0.035479695205,2.076046533616,0.496715732865,2.408766777794,3.665383292562
NewSite182,0.469399316496,0.000000000000,0.371213406394,0.000000000000,0.072215279461,1.447458978515,0.714051215308,0.180538198652,0.036107639730,0.036107639730,2.031614528624,0.505506956226,2.404792887725,3.570251198379
NewSite183,0.469399316496,0.000000000000,0.371213406394,0.000000000000,0.072215279461,1.447458978515,0.714051215308,0.180538198652,0.036107639730,0.036107639730,2.031614528624,0.505506956226,2.404792887725,3.570251198379
NewSite184,0.464439996583,0.000000000000,0.295335636154,0.000000000000,0.071452307167,1.435303522636,0.648278547951,0.178630767917,0.035726153583,0.035726153583,1.962042030755,0.500166150166,2.328800815012,3.862428415146
NewSite211,2.921283750942,0.000000000000,1.263565234979,0.706997217815,0.640804807651,2.444350737366,3.400782352486,0.148044427783,5.171103428841,0.142056500237,0.645102012241,4.020671505426,1.260100737316,2.648859445995
NewSite212,2.921283750942,0.000000000000,1.263565234979,0.706997217815,0.640804807651,2.444350737366,3.400782352486,0.148044427783,5.171103428841,0.142056500237,0.645102012241,4.020671505426,1.260100737316,2.648859445995
NewSite213,2.921283750942,0.000000000000,1.263565234979,0.706997217815,0.640804807651,2.444350737366,3.400782352486,0.148044427783,5.171103428841,0.142056500237,0.645102012241,4.020671505426,1.260100737316,2.648859445995
